id_x,object_id,first_name,last_name,birthplace,affiliation_name,id_y,degree_type,subject,institution,graduated_at,created_at,updated_at,recategorized_degree_type,name,market,funding_total_usd,status,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,country,age,success_metric_updated,Industry,degree_category
141864,p:174598,Kiran,Gangadharan,"Abu Dhabi, U.A.E",WalletKit,26075,BE,Computer Science and Engineering,Anna University,2011-01-01,2013-02-21 06:55:40,2013-02-22 02:57:50,Others,WalletKit,Ticketing,0.0,operating,SF Bay Area,Mountain View,1.0,2012-01-01,2012-01,2012-Q1,2012.0,2012-07-31,2012-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,2,Potentially Successful,Others,Bachelors in STEM
135168,p:166540,Matteo,Colò,Rome,Wanderio,24504,BS,Management,Università degli Studi di Roma Tor Vergata,2010-01-01,2012-12-24 10:48:11,2012-12-27 00:09:36,BS,Wanderio,Travel,275000.0,operating,Rome,Rome,1.0,2013-01-01,2013-01,2013-Q1,2013.0,2013-12-01,2013-12-01,275000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy,1,Potentially Successful,Others,Bachelors in STEM
84999,p:97151,Sarvjeet,Ahuja,India,Wanelo,29537,Other,Electronics,Indian Institute of Technology,1994-01-01,2013-04-20 06:02:21,2013-04-20 06:02:21,Others,Wanelo,Retail,14000000.0,operating,SF Bay Area,San Francisco,2.0,2011-01-01,2011-01,2011-Q1,2011.0,2012-06-06,2013-03-22,0.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,3,Potentially Successful,Manufacturing,Other
155528,p:190201,Tasha,Ross,"Stockton, CA",Wannado,36195,Other,,Vanderbilt University - Owen Graduate School of Management,2008-01-01,2013-05-16 16:22:55,2013-05-16 16:22:55,Others,Wannado,Curated Web,465000.0,operating,Nashville,Nashville,2.0,2011-05-01,2011-05,2011-Q2,2011.0,2011-05-01,2012-01-01,15000.0,0.0,0.0,0.0,0.0,0.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,3,Potentially Successful,Technology,Other
91358,p:106285,Steven,Buhrman,"Fort Lauderdale, FL",Wannado,36193,Other,"Theology, History, Cultural Studies",University of Oxford,2009-01-01,2013-05-16 16:19:32,2013-05-16 16:19:32,Others,Wannado,Curated Web,465000.0,operating,Nashville,Nashville,2.0,2011-05-01,2011-05,2011-Q2,2011.0,2011-05-01,2012-01-01,15000.0,0.0,0.0,0.0,0.0,0.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,3,Potentially Successful,Technology,Other
152112,p:186251,Nicholas,Molnar,Vancouver,Wantering,109220,Other,,McGill University,,2013-12-11 10:30:29,2013-12-11 10:30:29,Others,Wantering,Online Shopping,1356320.0,operating,Vancouver,Vancouver,3.0,2011-10-01,2011-10,2011-Q4,2011.0,2012-05-22,2014-02-01,1356320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,3,Potentially Successful,Retail,Other
82803,p:94063,Michael,Lipper,Vienna,Wappwolf,15617,MS,Business and Law,Vienna University of Economics and Business,,2011-08-17 12:40:45,2011-08-19 21:59:08,MS,Wappwolf,Enterprise Software,1200000.0,operating,SF Bay Area,San Francisco,2.0,2010-07-28,2010-07,2010-Q3,2010.0,2011-01-01,2012-04-01,0.0,0.0,0.0,0.0,0.0,700000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,4,Potentially Successful,Technology,Masters in STEM
220153,p:261189,Anders,Ojgaard,"Copenhagen, Denmark",Waremakers,102827,Other,Communications Sc.,Roskilde University,2002-01-01,2013-11-25 07:28:08,2013-11-26 21:56:23,Others,Waremakers,E-Commerce,70000.0,operating,Copenhagen,Copenhagen,1.0,2012-01-01,2012-01,2012-Q1,2012.0,2012-09-01,2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,2,Potentially Successful,Technology,Other
169610,p:206058,Nikola,Todorovic,"Pozarevac, Serbia",Warrantly,49786,MS,Computer Science,University of Belgrade,2009-01-01,2013-07-08 17:52:33,2013-07-08 17:52:33,MS,Warrantly,Web Hosting,19252.0,operating,Belgrade,Belgrade,1.0,2014-01-01,2014-01,2014-Q1,2014.0,2014-03-30,2014-03-30,19252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia,0,Potentially Successful,Others,Masters in STEM
52569,p:58573,Kurt,Brown,"Detroit, MI, USA",Wattbot,7030,BS,Computer Science,Michigan State University,1982-01-01,2010-05-10 18:06:42,2010-05-10 18:07:49,BS,Wattbot,Renewable Energies,350000.0,operating,SF Bay Area,San Francisco,1.0,2007-07-01,2007-07,2007-Q3,2007.0,2008-01-01,2008-01-01,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,Successful,Technology,Bachelors in STEM
52572,p:58576,Diane,Loviglio,"Glen Cove, NY, USA",Wattbot,7032,Other,Architecture & Anthropology,Carnegie Mellon University,2005-01-01,2010-05-10 18:48:59,2010-05-11 18:38:37,Others,Wattbot,Renewable Energies,350000.0,operating,SF Bay Area,San Francisco,1.0,2007-07-01,2007-07,2007-Q3,2007.0,2008-01-01,2008-01-01,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,Successful,Technology,Other
78799,p:88544,Otto,Schmitz,"Storm Lake, Iowa",Wayin,12483,Other,"Marketing, Business",University of Northern Iowa,1998-01-01,2011-04-05 01:02:58,2011-04-13 06:32:33,Others,Wayin,Twitter Applications,33548062.0,operating,Denver,Denver,4.0,2010-11-01,2010-11,2010-Q4,2010.0,2011-06-07,2014-07-09,6448062.0,27100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000000.0,13100000.0,0.0,0.0,0.0,0.0,0.0,United States,4,Potentially Successful,Technology,Other
152079,p:186214,Oliver,Camargo,"Houston, TX",WePlann,57084,Other,Economics,The University of Texas at Austin,1999-01-01,2013-07-29 11:37:49,2013-07-29 13:40:20,Others,WePlann,Marketplaces,25000.0,operating,Dallas,Fort Worth,2.0,2012-01-01,2012-01,2012-Q1,2012.0,2013-10-29,2014-03-01,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,2,Potentially Successful,Retail,Other
47795,p:53329,Lily,Shen,"New York, NY",Wealthfront,6044,BS,"Finance, Management & Organizational Behavior",New York University (NYU) Stern School of Business,1996-01-01,2010-02-23 20:46:16,2013-08-01 05:44:31,BS,Wealthfront,Wealth Management,129500000.0,operating,SF Bay Area,Palo Alto,5.0,2011-01-01,2011-01,2011-Q1,2011.0,2008-12-16,2014-10-27,0.0,126500000.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000.0,20000000.0,35000000.0,64000000.0,0.0,0.0,0.0,0.0,United States,3,Potentially Successful,Finance and Banking,Bachelors in STEM
22023,p:25058,Dan,Carroll,Chicago,Wealthfront,50119,BS,Finance & Entrepreneurship,"University of Arizona, Eller College of Management",2003-01-01,2013-07-09 13:09:58,2013-07-09 13:09:58,BS,Wealthfront,Wealth Management,129500000.0,operating,SF Bay Area,Palo Alto,5.0,2011-01-01,2011-01,2011-Q1,2011.0,2008-12-16,2014-10-27,0.0,126500000.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000.0,20000000.0,35000000.0,64000000.0,0.0,0.0,0.0,0.0,United States,3,Potentially Successful,Finance and Banking,Bachelors in STEM
77728,p:87146,Brendon,David,USA,WebVisible,12168,Other,Japanese and Mass Communications,Texas State University,2001-01-01,2011-03-25 17:41:28,2011-05-01 06:37:23,Others,WebVisible,Local Advertising,37000000.0,operating,CA - Other,Playa Vista,3.0,2001-01-01,2001-01,2001-Q1,2001.0,2005-09-01,2010-02-11,0.0,37000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,12000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,United States,13,Successful,Others,Other
68300,p:76143,Cameron,Jonsson,Newport Beach,WebVisible,102999,Other,,"University of California, Irvine",,2013-11-25 10:19:12,2013-11-25 10:19:12,Others,WebVisible,Local Advertising,37000000.0,operating,CA - Other,Playa Vista,3.0,2001-01-01,2001-01,2001-Q1,2001.0,2005-09-01,2010-02-11,0.0,37000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,12000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,United States,13,Successful,Others,Other
142038,p:174832,Ayman,Mahfouz,Egypt,Webalo,26114,PHD,Computer Software Engineering,The Open University,2012-01-01,2013-02-22 06:59:16,2013-09-10 04:07:10,PHD,Webalo,Enterprise Software,3000000.0,operating,Los Angeles,Los Angeles,1.0,2000-01-01,2000-01,2000-Q1,2000.0,2010-09-08,2010-09-08,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,14,Successful,Technology,PhD
69831,p:77876,Sjors,Timmer,Texel,Webjam,10639,Other,Digital Media,Goldsmiths University of London,2008-01-01,2010-12-21 21:41:22,2010-12-22 00:57:50,Others,Webjam,Communities,2000000.0,operating,London,London,1.0,2006-03-01,2006-03,2006-Q1,2006.0,2007-03-01,2007-03-01,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,8,Successful,Services,Other
71823,p:80124,Blaise,Grimes-Viort,London,Webjam,37427,MS,E-Commerce,"Royal Holloway, U. of London",2001-01-01,2013-05-21 05:27:22,2013-05-21 05:27:22,MS,Webjam,Communities,2000000.0,operating,London,London,1.0,2006-03-01,2006-03,2006-Q1,2006.0,2007-03-01,2007-03-01,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,8,Successful,Services,Masters in STEM
1964,p:2278,Haroon,Mokhtarzada,Washington DC,Webs,1575,Other,Economics,"University of Maryland, College Park",2001-01-01,2008-08-30 06:51:49,2008-08-30 19:06:11,Others,Webs,Curated Web,12000000.0,acquired,"Washington, D.C.",Silver Spring,2.0,2001-06-01,2001-06,2001-Q2,2001.0,1998-02-09,2006-08-01,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,13,Successful,Technology,Other
18178,p:20834,Zeki,Mokhtarzada,Istanbul,Webs,8439,BS,Mathematics and Computer Science,University of Maryland,2001-01-01,2010-08-10 16:40:02,2010-08-10 17:09:19,BS,Webs,Curated Web,12000000.0,acquired,"Washington, D.C.",Silver Spring,2.0,2001-06-01,2001-06,2001-Q2,2001.0,1998-02-09,2006-08-01,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,13,Successful,Technology,Bachelors in STEM
63639,p:71005,Matej,Hrescak,"Bratislava, Slovakia",Websupport,9561,Other,design,AFAD Bratislava,2010-01-01,2010-10-12 10:33:32,2010-10-13 18:29:09,Others,Websupport,Startups,0.0,operating,Bratislava,Bratislava,1.0,2002-05-01,2002-05,2002-Q2,2002.0,2013-05-21,2013-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,12,Successful,Services,Other
95870,p:112804,Tracy,Osborn,California,WeddingLovely,16562,Other,Art & Design,California Polytechnic State University,2007-01-01,2011-10-11 21:34:24,2013-11-28 05:15:40,Others,WeddingLovely,Curated Web,0.0,operating,SF Bay Area,San Jose,1.0,2010-08-01,2010-08,2010-Q3,2010.0,2011-10-26,2011-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,4,Potentially Successful,Technology,Other
90983,p:105754,Annette,Gallagher,"Clarksburg, WV",Weemba,15602,BS,Broadcast Journalism/Political Science,University of Miami,1994-01-01,2011-08-16 19:26:06,2011-08-24 02:10:29,BS,Weemba,Finance,10455481.0,operating,Miami,Miami Beach,2.0,2011-01-01,2011-01,2011-Q1,2011.0,2009-11-11,2011-09-13,0.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,8055481.0,0.0,0.0,0.0,0.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,3,Potentially Successful,Finance and Banking,Bachelors in STEM
90523,p:105018,Matthew,Reid,"redding, ca",Weemba,15526,BS,Accounting,University of Central Florida,1992-01-01,2011-08-14 20:55:37,2011-08-15 23:36:52,BS,Weemba,Finance,10455481.0,operating,Miami,Miami Beach,2.0,2011-01-01,2011-01,2011-Q1,2011.0,2009-11-11,2011-09-13,0.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,8055481.0,0.0,0.0,0.0,0.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,3,Potentially Successful,Finance and Banking,Bachelors in STEM
119245,p:147203,Seba,Gamboa,"Santiago, Chile",Welcu,44367,ENGINEERING,Computer Science,Universidad de Chile,2010-01-01,2013-06-16 12:11:03,2013-06-16 12:11:03,Others,Welcu,Social Media,0.0,operating,Santiago,Santiago,2.0,2010-01-01,2010-01,2010-Q1,2010.0,2010-12-01,2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chile,4,Potentially Successful,Others,Bachelors in STEM
90722,p:105366,Jonatan,Flores,"Buenos Aires, Argentina.",Welcu,44377,Other,"Graphic Designer, Design",Universidad de Buenos Aires,2009-01-01,2013-06-16 13:03:48,2013-06-16 13:03:48,Others,Welcu,Social Media,0.0,operating,Santiago,Santiago,2.0,2010-01-01,2010-01,2010-Q1,2010.0,2010-12-01,2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chile,4,Potentially Successful,Others,Other
78602,p:88221,Jacob,Perkins,"Santa Cruz, CA",Weotta,12414,Other,Computer Science,Washington University in St. Louis,2005-01-01,2011-04-03 01:35:36,2013-07-08 08:29:59,Others,Weotta,Mobile,0.0,operating,SF Bay Area,San Francisco,1.0,2011-01-01,2011-01,2011-Q1,2011.0,2013-05-30,2013-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,3,Potentially Successful,Technology,Other
82013,p:92982,Andrew,Davis,"Dayton, OH",Weotta,13271,Other,Graphic Design,Rutgers Univerity,1990-01-01,2011-05-16 13:40:18,2011-05-18 00:05:12,Others,Weotta,Mobile,0.0,operating,SF Bay Area,San Francisco,1.0,2011-01-01,2011-01,2011-Q1,2011.0,2013-05-30,2013-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,3,Potentially Successful,Technology,Other
14639,p:16939,Nassim,Ghandour,France,Wevod,1505,MS,computer sciences and technologies,EPITECH,2006-01-01,2008-08-25 08:46:15,2008-08-25 16:28:11,MS,Wevod,Video,414840.0,operating,Paris,Paris,2.0,2006-05-04,2006-05,2006-Q2,2006.0,2007-02-01,2007-10-01,0.0,0.0,0.0,0.0,0.0,0.0,414840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,8,Successful,Technology,Masters in STEM
104484,p:124838,Jeff,Miller,"Seattle, WA",Wheelz,20136,Other,,Stanford University,2007-01-01,2012-05-29 18:35:39,2012-05-31 09:14:27,Others,Wheelz,Automotive,15700000.0,acquired,SF Bay Area,San Francisco,2.0,2011-01-01,2011-01,2011-Q1,2011.0,2011-09-28,2012-02-22,2000000.0,13700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,3,Successful,Manufacturing,Other
8343,p:9871,Jon,Finegold,"Boston, MA",Where,1566,MS,,Massachusetts Institute of Technology (MIT),1999-01-01,2008-08-29 14:33:33,2008-08-29 19:50:26,MS,Where,E-Commerce,33358207.0,acquired,Boston,Boston,6.0,2004-01-01,2004-01,2004-Q1,2004.0,2003-12-31,2009-12-23,0.0,30358207.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,4500000.0,22000000.0,0.0,0.0,0.0,0.0,0.0,United States,10,Successful,Technology,Masters in STEM
964,p:1107,Martin,Wells,"Sydney, Australia",Whereoscope,41094,Other,Computer Science,"CDI, Sydney",1990-01-01,2013-06-01 19:30:02,2013-06-01 19:30:02,Others,Whereoscope,Hardware + Software,0.0,closed,SF Bay Area,Mountain View,1.0,2010-09-01,2010-09,2010-Q3,2010.0,2010-08-05,2010-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,4,Unsuccessful,Technology,Other
128561,p:158503,Jon,Smith,"London, UK",Whisbi,23171,Other,American Studies,University of Reading,1997-01-01,2012-10-24 11:13:03,2012-10-26 05:44:17,Others,Whisbi,Advertising,0.0,operating,Barcelona,Barcelona,2.0,2008-04-01,2008-04,2008-Q2,2008.0,2012-01-23,2012-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,6,Successful,Finance and Banking,Other
96146,p:113213,Lance,Fisher,"Missoula, MT",WhoCanHelp.com,16619,Other,Computer Science,Community College of the Air Force,2000-01-01,2011-10-14 17:29:49,2011-10-30 23:25:50,Others,WhoCanHelp.com,Local,730000.0,operating,Missoula,Missoula,2.0,2009-05-01,2009-05,2009-Q2,2009.0,2010-09-01,2011-03-29,0.0,500000.0,0.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,5,Potentially Successful,Others,Other
112802,p:137738,Gabby,Oglesby,Orange,WhoSay,19757,Other,Graphic Design in Entertainment,FIDM,2011-01-01,2012-05-08 02:14:08,2012-05-10 05:34:47,Others,WhoSay,Games,20460000.0,operating,New York City,New York,4.0,2010-01-01,2010-01,2010-Q1,2010.0,2010-06-01,2012-07-24,0.0,19300000.0,0.0,0.0,0.0,0.0,0.0,0.0,1160000.0,0.0,0.0,0.0,0.0,2400000.0,4900000.0,12000000.0,0.0,0.0,0.0,0.0,0.0,United States,4,Potentially Successful,Others,Other
131297,p:161874,Adrien,Joly,France,Whyd,86436,PHD,Information Retrieval,INSA de Lyon,2010-01-01,2013-10-02 22:43:26,2013-10-02 23:22:35,PHD,Whyd,Social Network Media,700000.0,operating,Paris,Paris,1.0,2012-04-01,2012-04,2012-Q2,2012.0,2014-01-06,2014-01-06,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,2,Potentially Successful,Others,PhD
39346,p:44178,David,Vellante,"Boston, MA",Wikibon,15637,BACHELOR OF SCIENCE - APPLIED MA,Mathematics and Computer Science,Union College,1983-01-01,2011-08-18 13:18:03,2011-08-19 17:32:36,Others,Wikibon,Virtualization,500000.0,operating,Boston,Marlborough,1.0,2007-01-01,2007-01,2007-Q1,2007.0,2007-01-10,2007-01-10,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,7,Successful,Others,Bachelors in STEM
42366,p:47486,Michal,Frackowiak,Poland,Wikidot,5107,MS,Theoretical physics,"Nicolaus Copernicus University, Torun, Poland",2002-01-01,2009-12-09 21:11:59,2009-12-09 21:57:08,MS,Wikidot,Web Tools,0.0,operating,POL - Other,Torun Polnocny,1.0,2007-01-01,2007-01,2007-Q1,2007.0,2007-01-01,2007-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poland,7,Successful,Technology,Masters in STEM
209962,p:250006,Jared,Zimmerman,"Texas, USA",Wikimedia Foundation,94044,Other,Fine Art  / Photography,Rhode Island School of Design,2005-01-01,2013-10-27 05:28:35,2013-12-08 07:10:22,Others,Wikimedia Foundation,Open Source,138000000.0,operating,SF Bay Area,San Francisco,8.0,2003-06-20,2003-06,2003-Q2,2003.0,2008-03-01,2012-12-01,64000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,72000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,11,Successful,Technology,Other
928,p:1067,Angela Beesley,Starling,England,Wikimedia Foundation,49480,BS,Human Psychology,Aston University,2000-01-01,2013-07-06 22:28:16,2013-07-06 22:28:16,BS,Wikimedia Foundation,Open Source,138000000.0,operating,SF Bay Area,San Francisco,8.0,2003-06-20,2003-06,2003-Q2,2003.0,2008-03-01,2012-12-01,64000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,72000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,11,Successful,Technology,Bachelors in STEM
927,p:1066,Jimmy,Wales,"Huntsville, Alabama",Wikimedia Foundation,911,BS,Finance,Auburn University,1989-01-01,2008-06-03 04:05:55,2013-07-06 20:19:34,BS,Wikimedia Foundation,Open Source,138000000.0,operating,SF Bay Area,San Francisco,8.0,2003-06-20,2003-06,2003-Q2,2003.0,2008-03-01,2012-12-01,64000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,72000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,11,Successful,Technology,Bachelors in STEM
132614,p:163437,Kate,Bagoy,Oregon,Wikisway,24304,Other,Graphic Design & Advertising,Northern Arizona University,2003-01-01,2012-12-16 22:38:12,2013-07-05 20:47:40,Others,Wikisway,Software,140000.0,operating,"Portland, Oregon",Portland,1.0,2011-07-01,2011-07,2011-Q3,2011.0,2012-09-10,2012-09-10,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,3,Potentially Successful,Technology,Other
132071,p:162795,Huston,Hedinger,"Portland, OR",Wikisway,23644,Other,Philosophy,University of Oregon,2009-01-01,2012-11-18 22:56:13,2012-11-22 04:34:18,Others,Wikisway,Software,140000.0,operating,"Portland, Oregon",Portland,1.0,2011-07-01,2011-07,2011-Q3,2011.0,2012-09-10,2012-09-10,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,3,Potentially Successful,Technology,Other
72496,p:80972,John,Goddard,"Virginia, USA",WinLocal,80802,BS,Communications,University of Illinois,1993-01-01,2013-09-16 09:21:10,2013-09-16 10:15:16,BS,WinLocal,Local Advertising,3500000.0,operating,Frankfurt,Frankfurt,3.0,2007-07-28,2007-07,2007-Q3,2007.0,2008-12-01,2011-01-01,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,7,Successful,Others,Bachelors in STEM
220408,p:261464,Cristina,Pozzi,milano,Wish Days,103128,Other,Economics,Università Bocconi,2004-01-01,2013-11-25 16:46:50,2013-11-26 22:01:12,Others,Wish Days,Gift Card,100000.0,operating,Verona,Verona,1.0,2006-04-11,2006-04,2006-Q2,2006.0,2006-01-01,2006-01-01,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy,8,Successful,Others,Other
78453,p:88038,Matthew,Matsudaira,Seattle. WA,Wishpot,20751,Other,,University of Washington,2001-01-01,2012-06-29 21:43:09,2012-06-29 21:51:17,Others,Wishpot,Shopping,1395100.0,acquired,Seattle,Seattle,3.0,2006-11-09,2006-11,2006-Q4,2006.0,2006-01-01,2008-04-29,0.0,1395100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States,8,Successful,Retail,Other
130794,p:161262,Thomas,Vuchot,France,Withings,23397,MS,Marketing & communication,Institut Supérieur de Gestion,2010-01-01,2012-11-05 08:43:53,2012-11-08 07:46:56,MS,Withings,Hardware + Software,33845400.0,operating,Paris,Issy-les-moulineaux,2.0,2008-06-01,2008-06,2008-Q2,2008.0,2010-09-02,2013-07-17,0.0,33845400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,6,Successful,Technology,Masters in STEM
186368,p:224327,Romain,Gentil,France,Wizbii,68108,Other,,Grenoble Graduate School of Business,2008-01-01,2013-08-23 12:46:29,2013-08-23 16:56:07,Others,Wizbii,Social Media,2068314.0,operating,Grenoble,Grenoble,1.0,2010-08-23,2010-08,2010-Q3,2010.0,2014-09-11,2014-09-11,0.0,2068314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,4,Potentially Successful,Others,Other
